観測所番号,都道府県,地点,国際地点番号,現在時刻(年),現在時刻(月),現在時刻(日),現在時刻(時),現在時刻(分),現在値(mm),現在値の品質情報,今日の最大値(mm),今日の最大値の品質情報,今日の最大値起時（時）(まで),今日の最大値起時（分）(まで),今日の最大値起時(まで)の品質情報,極値更新,10年未満での極値更新,昨日までの観測史上1位の値(mm),昨日までの観測史上1位の値の品質情報,昨日までの観測史上1位の値の年,昨日までの観測史上1位の値の月,昨日までの観測史上1位の値の日,昨日までの8月の1位の値(mm),昨日までの8月の1位の値の品質情報,昨日までの8月の1位の値の年,昨日までの8月の1位の値の月,昨日までの8月の1位の値の日,統計開始年
33871,岩手県,陸前高田（リクゼンタカタ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,73.0,8,2013,07,26,39.0,8,2016,08,22,2011
33877,岩手県,大船渡（オオフナト）,47512,2020,08,28,23,30,0.0,8,0.0,5,,,,,,58.0,8,2019,08,08,58.0,8,2019,08,08,1963
33911,岩手県,一関（イチノセキ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,49.0,8,2016,08,02,49.0,8,2016,08,02,1976
33921,岩手県,千厩（センマヤ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,59,8,1982,08,21,59,8,1982,08,21,1976
34012,宮城県,駒ノ湯（コマノユ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,72.0,8,2015,09,11,53,8,1989,08,27,1976
34026,宮城県,気仙沼（ケセンヌマ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,84.5,8,2013,07,26,44,8,1989,08,14,1976
34056,宮城県,鴬沢（ウグイスザワ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,51.5,8,2015,09,11,42.5,8,2014,08,06,2001
34096,宮城県,川渡（カワタビ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,76,8,1989,08,14,76,8,1989,08,14,1976
34111,宮城県,築館（ツキダテ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,68,8,1977,07,26,60.0,8,2019,08,08,1976
34171,宮城県,米山（ヨネヤマ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,55.0,8,2019,10,13,42,8,1988,08,29,1976
34186,宮城県,志津川（シヅガワ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,53,8,2005,10,23,49,8,1988,08,29,1976
34206,宮城県,加美（カミ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,56.5,8,2014,08,07,56.5,8,2014,08,07,2005
34216,宮城県,古川（フルカワ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,49,8,1984,08,09,49,8,1984,08,09,1976
34231,宮城県,桃生（モノウ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,45.5,8,2019,10,13,22.5,8,2013,08,27,2011
34241,宮城県,雄勝（オガツ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,95,8,2005,10,22,54.0,8,2013,08,27,1976
34262,宮城県,泉ケ岳（イズミガダケ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,65.0,8,2015,09,10,34.5,8,2016,08,02,2005
34266,宮城県,大衡（オオヒラ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,62.0,8,2015,09,11,52.5,8,2015,08,11,1976
34276,宮城県,鹿島台（カシマダイ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,59,8,1978,08,14,59,8,1978,08,14,1976
34286,宮城県,東松島（ヒガシマツシマ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,67.5,8,2013,08,27,67.5,8,2013,08,27,2011
34292,宮城県,石巻（イシノマキ）,47592,2020,08,28,23,30,0.0,8,0.0,5,,,,,,91.0,8,2014,09,11,81.7,8,1947,08,18,1937
34296,宮城県,女川（オナガワ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,76.5,8,2011,09,21,38.0,8,2016,08,17,2011
34311,宮城県,新川（ニッカワ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,72,8,1990,07,24,62.0,8,2016,08,02,1976
34331,宮城県,塩釜（シオガマ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,69,8,1990,09,20,42,8,1988,08,30,1976
34361,宮城県,江ノ島（エノシマ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,47.5,8,2013,09,15,28.0,8,2013,08,06,1978
34392,宮城県,仙台（センダイ）,47590,2020,08,28,23,30,0.0,8,0.0,5,,,,,,94.3,8,1948,09,16,55.2,8,1950,08,27,1937
34431,宮城県,岩沼（イワヌマ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,67.0,8,2011,09,21,46.5,8,2012,08,06,2011
34436,宮城県,名取（ナトリ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,65.5,8,2011,09,21,41.5,8,2008,08,29,2003
34461,宮城県,白石（シロイシ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,51,8,1982,09,12,48.0,8,2016,08,17,1976
34462,宮城県,蔵王（ザオウ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,57.5,8,2014,08,07,57.5,8,2014,08,07,2005
34471,宮城県,亘理（ワタリ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,74,8,1990,09,20,66.5,8,2008,08,29,1976
34506,宮城県,丸森（マルモリ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,69.0,8,2008,08,29,69.0,8,2008,08,29,1977
34526,宮城県,筆甫（ヒッポ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,86.0,8,2013,07,26,59.0,8,2008,08,29,1978
35002,山形県,飛島（トビシマ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,63,8,2005,08,13,63,8,2005,08,13,1978
35052,山形県,酒田（サカタ）,47587,2020,08,28,23,30,0.0,8,0.0,5,,,,,,77.8,8,1949,08,24,77.8,8,1949,08,24,1937
35056,山形県,酒田大沢（サカタオオサワ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,112.5,8,2018,08,05,112.5,8,2018,08,05,2017
35071,山形県,差首鍋（サスナベ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,72.0,8,2018,08,05,72.0,8,2018,08,05,1976
35086,山形県,浜中（ハマナカ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,82.0,8,2008,08,14,82.0,8,2008,08,14,2003
35116,山形県,金山（カネヤマ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,59.0,8,2018,08,05,59.0,8,2018,08,05,1976
35141,山形県,鶴岡（ツルオカ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,75.5,8,2018,08,05,75.5,8,2018,08,05,1976
35146,山形県,狩川（カリカワ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,67.5,8,2008,08,15,67.5,8,2008,08,15,1976
35162,山形県,新庄（シンジョウ）,47520,2020,08,28,23,30,0.0,8,0.0,5,,,,,,75.0,8,1974,08,01,75.0,8,1974,08,01,1957
35171,山形県,瀬見（セミ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,63,8,1997,07,14,58.0,8,2018,08,05,1976
35176,山形県,向町（ムカイマチ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,56.0,8,2018,08,05,56.0,8,2018,08,05,1976
35201,山形県,櫛引（クシビキ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,63.0,8,2013,07,22,56.0,8,2016,08,22,1977
35216,山形県,肘折（ヒジオリ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,67.5,8,2018,08,06,67.5,8,2018,08,06,1976
35231,山形県,尾花沢（オバナザワ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,61,8,1976,08,05,61,8,1976,08,05,1976
35246,山形県,鼠ケ関（ネズガセキ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,70.0,8,2018,08,05,70.0,8,2018,08,05,1976
35256,山形県,荒沢（アラサワ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,59.0,8,2012,10,05,52,8,2005,08,15,1979
35332,山形県,村山（ムラヤマ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,51.5,8,2015,07,22,50,8,2005,08,20,2002
35334,山形県,東根（ヒガシネ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,37.5,8,2018,08,06,37.5,8,2018,08,06,2003
35361,山形県,大井沢（オオイサワ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,60,8,2000,07,04,56,8,1988,08,28,1978
35376,山形県,左沢（アテラザワ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,44,8,1990,07,24,38,8,1976,08,06,1976
35426,山形県,山形（ヤマガタ）,47588,2020,08,28,23,30,0.0,8,0.0,5,,,,,,74.5,8,1981,08,03,74.5,8,1981,08,03,1931
35456,山形県,長井（ナガイ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,69,8,1984,07,25,41,8,1978,08,08,1976
35466,山形県,上山中山（カミノヤマナカヤマ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,54.5,8,2014,07,09,43.0,8,2014,08,08,2006
35486,山形県,小国（オグニ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,78,8,2004,07,17,59,8,2001,08,26,1976
35511,山形県,高畠（タカハタ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,55,8,2004,07,26,41.5,8,2010,08,26,1977
35537,山形県,中津川（ナカツガワ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,80,8,1983,08,11,80,8,1983,08,11,1981
35541,山形県,高峰（タカミネ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,59.5,8,2011,07,11,53,8,1983,08,09,1976
35552,山形県,米沢（ヨネザワ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,55,8,1983,09,08,40,8,2003,08,25,1976
36056,福島県,茂庭（モニワ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,55.5,8,2016,08,17,55.5,8,2016,08,17,1992
36066,福島県,梁川（ヤナガワ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,68,8,1981,07,11,64,8,2005,08,19,1976
36081,福島県,新地（シンチ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,75.5,8,2014,10,14,27.5,8,2012,08,08,2011
36106,福島県,桧原（ヒバラ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,67,8,1998,08,06,67,8,1998,08,06,1978
36126,福島県,福島（フクシマ）,47595,2020,08,28,23,30,0.0,8,0.0,5,,,,,,71.0,8,2017,07,28,70.6,8,1966,08,12,1937
36151,福島県,相馬（ソウマ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,55,8,1982,08,28,55,8,1982,08,28,1976
36176,福島県,喜多方（キタカタ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,55,8,1998,08,12,55,8,1998,08,12,1976
36196,福島県,鷲倉（ワシクラ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,75.0,8,2016,08,02,75.0,8,2016,08,02,1977
36221,福島県,飯舘（イイタテ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,92,8,1994,08,20,92,8,1994,08,20,1976
36231,福島県,原町（ハラマチ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,52.5,8,2015,09,11,48,8,1982,08,28,1976
36251,福島県,西会津（ニシアイヅ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,45.5,8,2010,08,31,45.5,8,2010,08,31,1976
36276,福島県,猪苗代（イナワシロ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,47.0,8,2016,08,02,47.0,8,2016,08,02,1976
36291,福島県,二本松（ニホンマツ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,62,8,1994,07,21,48,8,1990,08,17,1976
36307,福島県,津島（ツシマ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,59.5,8,2012,07,30,54.0,8,2010,08,06,1977
36342,福島県,金山（カネヤマ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,72.5,8,2009,07,26,52.5,8,2016,08,02,2007
36361,福島県,若松（ワカマツ）,47570,2020,08,28,23,30,0.0,8,0.0,5,,,,,,75.0,8,2008,09,03,43.0,8,1994,08,20,1953
36391,福島県,船引（フネヒキ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,63.0,8,2014,08,02,63.0,8,2014,08,02,1976
36411,福島県,浪江（ナミエ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,62.0,8,2019,10,25,48,8,1991,08,21,1976
36426,福島県,只見（タダミ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,88.5,8,2017,07,18,43,8,1998,08,04,1976
36461,福島県,湖南（コナン）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,77.5,8,2019,07,24,52,8,1998,08,27,1982
36476,福島県,郡山（コオリヤマ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,65,8,1981,07,13,45,8,2005,08,20,1976
36501,福島県,川内（カワウチ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,77.5,8,2015,07,16,64.5,8,2008,08,29,1976
36511,福島県,富岡（トミオカ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,63,8,1993,11,14,59,8,1988,08,31,1976
36536,福島県,南郷（ナンゴウ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,54,8,1981,08,02,54,8,1981,08,02,1976
36562,福島県,湯本（ユモト）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,63,8,2002,08,04,63,8,2002,08,04,1988
36571,福島県,長沼（ナガヌマ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,64,8,1998,07,28,51,8,1998,08,27,1978
36581,福島県,玉川（タマカワ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,63.0,8,2010,07,26,45.0,8,2010,08,26,2003
36591,福島県,小野新町（オノニイマチ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,63,8,1987,09,10,43,8,1978,08,30,1976
36597,福島県,川前（カワマエ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,55.5,8,2015,07,16,32.5,8,2016,08,17,2014
36611,福島県,広野（ヒロノ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,67.5,8,2013,04,07,42,8,1998,08,27,1976
36641,福島県,田島（タジマ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,54.5,8,2015,08,05,54.5,8,2015,08,05,1976
36667,福島県,白河（シラカワ）,47597,2020,08,28,23,30,0.0,8,0.0,5,,,,,,94.5,8,2019,07,24,72.6,8,1945,08,30,1940
36676,福島県,石川（イシカワ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,73.5,8,2013,07,27,70.0,8,2013,08,05,1976
36716,福島県,桧枝岐（ヒノエマタ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,39,8,1981,07,16,36,8,1988,08,08,1978
36726,福島県,舘岩（タテイワ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,44,8,1981,07,21,41,8,2002,08,12,1978
36766,福島県,古殿（フルドノ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,46.5,8,2013,09,15,45.5,8,2018,08,28,2011
36781,福島県,平（タイラ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,91.5,8,2013,04,07,70,8,1991,08,03,1976
36821,福島県,東白川（ヒガシシラカワ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,78,8,2000,07,02,64,8,1999,08,23,1976
36836,福島県,山田（ヤマダ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,56.5,8,2009,08,10,56.5,8,2009,08,10,2009
36846,福島県,小名浜（オナハマ）,47598,2020,08,28,23,30,0.0,8,0.0,5,,,,,,69.5,8,2007,08,22,69.5,8,2007,08,22,1937
40041,茨城県,花園（ハナゾノ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,69.5,8,2010,12,22,60.0,8,2008,08,29,1976
40046,茨城県,北茨城（キタイバラキ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,58.5,8,2009,08,09,58.5,8,2009,08,09,1976
40061,茨城県,大子（ダイゴ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,82,8,2003,08,05,82,8,2003,08,05,1976
40066,茨城県,徳田（トクダ）,,2020,08,28,23,30,0.0,8,1.0,5,08,43,5,,,62.0,8,2010,08,28,62.0,8,2010,08,28,1977
40076,茨城県,大能（オオノウ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,69,8,2003,08,21,69,8,2003,08,21,1985
40091,茨城県,常陸大宮（ヒタチオオミヤ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,104,8,1989,09,15,66,8,2007,08,05,1978
40126,茨城県,中野（ナカノ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,59,8,1982,08,15,59,8,1982,08,15,1977
40136,茨城県,日立（ヒタチ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,84,8,1999,10,27,83.5,8,2008,08,14,1976
40181,茨城県,門井（カドイ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,97.5,8,2011,07,28,57.5,8,2008,08,28,1982
40191,茨城県,笠間（カサマ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,81.5,8,2009,08,07,81.5,8,2009,08,07,1976
40201,茨城県,水戸（ミト）,47629,2020,08,28,23,30,0.0,8,0.0,5,,,,,,81.7,8,1947,09,15,63.5,8,1994,08,21,1906
40221,茨城県,古河（コガ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,75,8,2003,08,05,75,8,2003,08,05,1976
40231,茨城県,下館（シモダテ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,74.0,8,2009,08,07,74.0,8,2009,08,07,2001
40241,茨城県,柿岡（カキオカ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,114.5,8,2011,08,11,114.5,8,2011,08,11,1976
40251,茨城県,美野里（ミノリ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,73.0,8,2011,08,11,73.0,8,2011,08,11,1976
40281,茨城県,下妻（シモツマ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,75,8,1977,07,03,49.0,8,2008,08,30,1976
40311,茨城県,鉾田（ホコタ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,59.0,8,2014,07,01,54.0,8,2011,08,11,1978
40326,茨城県,坂東（バンドウ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,83.0,8,2019,09,10,49.0,8,2015,08,14,1976
40336,茨城県,つくば（ツクバ）(館野（タテノ）),47646,2020,08,28,23,30,0.0,8,0.0,5,,,,,,72.0,8,2005,08,08,72.0,8,2005,08,08,1921
40341,茨城県,土浦（ツチウラ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,65.5,8,2016,08,17,65.5,8,2016,08,17,1976
40391,茨城県,江戸崎（エドサキ）,,2020,08,28,23,30,0.0,8,1.5,5,03,20,5,,,68,8,1994,09,01,54.0,8,2015,08,14,1976
40406,茨城県,鹿嶋（カシマ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,87,8,1999,10,27,72.5,8,2012,08,06,1976
40426,茨城県,龍ケ崎（リュウガサキ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,85,8,1976,09,02,55,8,1990,08,26,1976
41011,栃木県,那須高原（ナスコウゲン）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,90,8,1998,08,27,90,8,1998,08,27,1976
41076,栃木県,五十里（イカリ）,,2020,08,28,23,30,0.0,8,1.0,5,00,36,5,,,84,8,2001,07,18,63,8,1999,08,12,1976
41091,栃木県,黒磯（クロイソ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,117,8,1977,09,03,84,8,1998,08,27,1976
41116,栃木県,土呂部（ドロブ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,55.0,8,2019,10,12,52,8,1991,08,31,1977
41141,栃木県,大田原（オオタワラ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,87.0,8,2013,07,27,69,8,1992,08,01,1976
41166,栃木県,奥日光（オクニッコウ）(日光（ニツコウ）),47690,2020,08,28,23,30,0.0,8,0.0,5,,,,,,79.5,8,1966,09,25,63.5,8,1991,08,31,1944
41171,栃木県,今市（イマイチ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,80.0,8,2011,07,26,76.0,8,2009,08,10,1978
41181,栃木県,塩谷（シオヤ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,69,8,2005,07,30,65.0,8,2016,08,04,1978
41211,栃木県,足尾（アシオ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,71.5,8,2018,08,10,71.5,8,2018,08,10,1976
41241,栃木県,高根沢（タカネザワ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,77.0,8,2012,08,11,77.0,8,2012,08,11,1976
41247,栃木県,那須烏山（ナスカラスヤマ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,58.5,8,2013,09,15,46.5,8,2012,08,11,2009
41271,栃木県,鹿沼（カヌマ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,99.0,8,2013,07,27,71.5,8,2016,08,04,1976
41277,栃木県,宇都宮（ウツノミヤ）,47615,2020,08,28,23,30,0.0,8,0.0,5,,,,,,100.5,8,1957,08,07,100.5,8,1957,08,07,1930
41311,栃木県,葛生（クズウ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,90,8,2001,08,10,90,8,2001,08,10,1976
41331,栃木県,真岡（モオカ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,90.5,8,2016,08,23,90.5,8,2016,08,23,1976
41356,栃木県,足利（アシカガ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,61.5,8,2013,07,27,58,8,1998,08,30,1976
41361,栃木県,佐野（サノ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,86.5,8,2014,06,23,76.5,8,2016,08,03,1976
41371,栃木県,栃木（トチギ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,71,8,1987,08,18,71,8,1987,08,18,1976
41376,栃木県,小山（オヤマ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,87,8,2003,08,05,87,8,2003,08,05,1976
42046,群馬県,藤原（フジワラ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,52,8,1983,07,27,50,8,2001,08,04,1977
42091,群馬県,みなかみ（ミナカミ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,62.5,8,2015,07,30,56.0,8,2008,08,05,1976
42106,群馬県,片品（カタシナ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,49.5,8,2011,08,07,49.5,8,2011,08,07,1977
42121,群馬県,草津（クサツ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,52,8,1978,07,08,50.0,8,2017,08,06,1976
42146,群馬県,沼田（ヌマタ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,77.5,8,2016,08,01,77.5,8,2016,08,01,1976
42186,群馬県,中之条（ナカノジョウ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,71,8,1978,07,22,69,8,1981,08,22,1976
42221,群馬県,田代（タシロ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,53.5,8,2013,09,16,40.5,8,2016,08,03,1976
42241,群馬県,榛名山（ハルナサン）,,2020,08,28,23,30,0.0,8,0.5,5,05,15,5,,,101,8,2001,08,28,101,8,2001,08,28,1976
42251,群馬県,前橋（マエバシ）,47624,2020,08,28,23,30,0.0,8,0.0,5,,,,,,114.5,8,1997,09,11,94.0,8,1955,08,06,1912
42261,群馬県,黒保根（クロホネ）,,2020,08,28,23,30,0.0,8,1.0,5,03,10,5,,,69,8,1988,08,23,69,8,1988,08,23,1978
42266,群馬県,桐生（キリュウ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,67,8,2003,08,08,67,8,2003,08,08,1976
42286,群馬県,上里見（カミサトミ）,,2020,08,28,23,30,0.0,8,0.5,5,06,17,5,,,88,8,1987,07,15,82,8,1988,08,23,1976
42302,群馬県,伊勢崎（イセサキ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,71,8,2001,08,10,71,8,2001,08,10,1998
42326,群馬県,西野牧（ニシノマキ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,77.0,8,2014,06,09,69,8,2004,08,07,1976
42341,群馬県,藤岡（フジオカ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,74,8,1976,07,13,71,8,1999,08,16,1976
42366,群馬県,館林（タテバヤシ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,84.0,8,2008,07,25,71,8,1995,08,22,1976
42396,群馬県,神流（カンナ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,73,8,1999,08,12,73,8,1999,08,12,1977
43051,埼玉県,寄居（ヨリイ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,103,8,2005,08,12,103,8,2005,08,12,1976
43056,埼玉県,熊谷（クマガヤ）,47626,2020,08,28,23,30,0.0,8,0.0,5,,,,,,88.5,8,1943,09,03,76.0,8,1995,08,22,1915
43091,埼玉県,上吉田（カミヨシダ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,68.0,8,2020,07,22,66,8,2002,08,02,1977
43121,埼玉県,鴻巣（コウノス）,,2020,08,28,23,30,0.0,8,4.0,5,02,19,5,,,73,8,1995,08,06,73,8,1995,08,06,1976
43126,埼玉県,久喜（クキ）,,2020,08,28,23,30,0.0,8,7.5,5,05,39,5,,,77.0,8,2008,08,28,77.0,8,2008,08,28,1976
43151,埼玉県,三峰（ミツミネ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,91,8,1981,07,18,60,8,2000,08,07,1976
43156,埼玉県,秩父（チチブ）,47641,2020,08,28,23,30,0.0,8,0.0,5,,,,,,78.0,8,1947,09,15,75.5,8,2016,08,22,1926
43157,埼玉県,浦山（ウラヤマ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,68,8,1987,09,10,67,8,1982,08,01,1977
43162,埼玉県,ときがわ（トキガワ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,54,8,2002,07,10,53.0,8,2016,08,22,2000
43171,埼玉県,鳩山（ハトヤマ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,74.5,8,2013,07,17,61.5,8,2016,08,22,1977
43231,埼玉県,飯能（ハンノウ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,70,8,1988,08,31,70,8,1988,08,31,1976
43241,埼玉県,さいたま（サイタマ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,59.5,8,2011,08,19,59.5,8,2011,08,19,1976
43256,埼玉県,越谷（コシガヤ）,,2020,08,28,23,30,0.0,8,2.5,5,08,41,5,,,80.5,8,2020,08,12,80.5,8,2020,08,12,1976
43266,埼玉県,所沢（トコロザワ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,76.5,8,2016,08,22,76.5,8,2016,08,22,1976
44046,東京都,小河内（オゴウチ）,,2020,08,28,23,30,0.0,8,0.5,5,13,43,5,,,71,8,1991,08,20,71,8,1991,08,20,1976
44051,東京都,小沢（オザワ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,70,8,1991,08,01,70,8,1991,08,01,1977
44056,東京都,青梅（オウメ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,107.5,8,2016,08,22,107.5,8,2016,08,22,1976
44071,東京都,練馬（ネリマ）,,2020,08,28,23,30,0.0,8,5.5,5,06,10,5,,,74.5,8,2018,08,27,74.5,8,2018,08,27,2012
44112,東京都,八王子（ハチオウジ）,,2020,08,28,23,30,0.0,8,0.0,5,,,,,,63.0,8,2008,08,29,63.0,8,2008,08,29,1976
